/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/center_2017_05_15_21_49_38_868.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/left_2017_05_15_21_49_38_868.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/right_2017_05_15_21_49_38_868.jpg,0,0,0,3.787851
/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/center_2017_05_15_21_49_38_948.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/left_2017_05_15_21_49_38_948.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/right_2017_05_15_21_49_38_948.jpg,0,0,0,3.757406
/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/center_2017_05_15_21_49_39_016.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/left_2017_05_15_21_49_39_016.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/right_2017_05_15_21_49_39_016.jpg,0,0,0,3.727207
/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/center_2017_05_15_21_49_39_085.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/left_2017_05_15_21_49_39_085.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/right_2017_05_15_21_49_39_085.jpg,0,0,0,3.704718
/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/center_2017_05_15_21_49_39_165.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/left_2017_05_15_21_49_39_165.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/right_2017_05_15_21_49_39_165.jpg,0,0,0,3.674942
/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/center_2017_05_15_21_49_39_265.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/left_2017_05_15_21_49_39_265.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/right_2017_05_15_21_49_39_265.jpg,0,0,0,3.638059
/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/center_2017_05_15_21_49_39_356.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/left_2017_05_15_21_49_39_356.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/right_2017_05_15_21_49_39_356.jpg,0,0,0,3.601546
/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/center_2017_05_15_21_49_39_428.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/left_2017_05_15_21_49_39_428.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/right_2017_05_15_21_49_39_428.jpg,0,0,0,3.579814
/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/center_2017_05_15_21_49_39_504.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/left_2017_05_15_21_49_39_504.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/right_2017_05_15_21_49_39_504.jpg,0,0,0,3.551043
/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/center_2017_05_15_21_49_39_578.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/left_2017_05_15_21_49_39_578.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/right_2017_05_15_21_49_39_578.jpg,0,0,0,3.522502
/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/center_2017_05_15_21_49_39_659.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/left_2017_05_15_21_49_39_659.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/right_2017_05_15_21_49_39_659.jpg,0,0,0,3.494192
/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/center_2017_05_15_21_49_39_737.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/left_2017_05_15_21_49_39_737.jpg,/Users/wsgreen/Documents/udacity/sdc/CarND-Behavioral-Cloning-P3/data2/IMG/right_2017_05_15_21_49_39_737.jpg,0,0,0,3.46611
